case_id,field,production_value,reference_value,same_or_different,classification,possible_reason,school_convention,resolved,gender_binding
C15-2024-chunjie,minor_stars.夫妻,"['天马', '文曲', '禄存']","['天马', '文曲', '禄存']",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.子女,"['地空', '天魁', '陀罗']","['地空', '天魁', '陀罗']",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.财帛,"['文昌', '火星']","['文昌', '火星']",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.疾厄,[],[],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.迁移,['右弼'],['右弼'],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.仆役,['地劫'],['地劫'],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.官禄,['铃星'],['铃星'],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.田宅,['天钺'],['天钺'],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.福德,[],[],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,minor_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,mutagen.禄,廉贞,廉贞,same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,mutagen.权,破军,破军,same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,mutagen.科,武曲,武曲,same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,mutagen.忌,太阳,太阳,same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.命宫,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.兄弟,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.夫妻,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.子女,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.财帛,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.疾厄,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.迁移,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.仆役,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.官禄,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.田宅,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.福德,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,trine.父母,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C15-2024-chunjie,decadal_range.命宫,"[3, 12]","[3, 12]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.兄弟,"[13, 22]","[13, 22]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.夫妻,"[23, 32]","[23, 32]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.子女,"[33, 42]","[33, 42]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.财帛,"[43, 52]","[43, 52]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.疾厄,"[53, 62]","[53, 62]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.迁移,"[63, 72]","[63, 72]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.仆役,"[73, 82]","[73, 82]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.官禄,"[83, 92]","[83, 92]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.田宅,"[93, 102]","[93, 102]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.福德,"[103, 112]","[103, 112]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,decadal_range.父母,"[113, 122]","[113, 122]",same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.命宫,死,死,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.兄弟,墓,墓,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.夫妻,绝,绝,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.子女,胎,胎,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.财帛,养,养,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.疾厄,长生,长生,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.迁移,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.仆役,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.官禄,临官,临官,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.田宅,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.福德,衰,衰,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,changsheng12.父母,病,病,same,IDENTICAL,,,True,gender_dependent
C15-2024-chunjie,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C15-2024-chunjie,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C16-2026-cutoff-year,five_elements_class,火六局,火六局,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,soul_palace,7,7,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,body_palace,9,9,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,destiny_master,文曲,破军,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C16-2026-cutoff-year,body_master,火星,火星,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.命宫,7,7,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.兄弟,6,6,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.夫妻,5,5,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.子女,4,4,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.财帛,3,3,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.疾厄,2,2,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.迁移,1,1,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.仆役,0,0,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.官禄,11,11,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.田宅,10,10,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.福德,9,9,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_branch.父母,8,8,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.命宫,丁,丁,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.兄弟,丙,丙,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.夫妻,乙,乙,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.子女,甲,甲,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.财帛,癸,癸,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.疾厄,壬,壬,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.迁移,辛,辛,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.仆役,庚,庚,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.官禄,辛,辛,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.田宅,庚,庚,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.福德,己,己,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,palace_stem.父母,戊,戊,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.命宫,"['紫微', '贪狼']","['紫微', '贪狼']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.兄弟,"['天机', '太阴']","['天机', '太阴']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.夫妻,['天府'],['天府'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.子女,['太阳'],['太阳'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.财帛,"['武曲', '破军']","['武曲', '破军']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.疾厄,['天同'],['天同'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.迁移,[],[],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.仆役,[],[],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.官禄,"['七杀', '廉贞']","['七杀', '廉贞']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.田宅,['天梁'],['天梁'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.福德,['天相'],['天相'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,major_stars.父母,['巨门'],['巨门'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.命宫,['天钺'],['天钺'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.兄弟,"['右弼', '天马', '火星']","['右弼', '天马', '火星']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.子女,"['地劫', '左辅', '擎羊']","['地劫', '左辅', '擎羊']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.财帛,['禄存'],['禄存'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.疾厄,"['地空', '陀罗']","['地空', '陀罗']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.迁移,['文昌'],['文昌'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.仆役,[],[],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.官禄,[],[],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.田宅,[],[],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.福德,"['天魁', '文曲']","['天魁', '文曲']",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,minor_stars.父母,['铃星'],['铃星'],same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,mutagen.禄,天同,天同,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,mutagen.权,天机,天机,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,mutagen.科,文昌,文昌,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,mutagen.忌,廉贞,廉贞,same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.命宫,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.兄弟,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.夫妻,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.子女,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.财帛,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.疾厄,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.迁移,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.仆役,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.官禄,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.田宅,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.福德,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,trine.父母,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C16-2026-cutoff-year,decadal_range.命宫,"[6, 15]","[6, 15]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.兄弟,"[116, 125]","[116, 125]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.夫妻,"[106, 115]","[106, 115]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.子女,"[96, 105]","[96, 105]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.财帛,"[86, 95]","[86, 95]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.疾厄,"[76, 85]","[76, 85]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.迁移,"[66, 75]","[66, 75]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.仆役,"[56, 65]","[56, 65]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.官禄,"[46, 55]","[46, 55]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.田宅,"[36, 45]","[36, 45]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.福德,"[26, 35]","[26, 35]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,decadal_range.父母,"[16, 25]","[16, 25]",same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.命宫,死,死,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.兄弟,病,病,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.夫妻,衰,衰,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.子女,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.财帛,临官,临官,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.疾厄,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.迁移,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.仆役,长生,长生,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.官禄,养,养,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.田宅,胎,胎,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.福德,绝,绝,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,changsheng12.父母,墓,墓,same,IDENTICAL,,,True,gender_dependent
C16-2026-cutoff-year,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C16-2026-cutoff-year,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C17-1965-summer,five_elements_class,火六局,火六局,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,soul_palace,10,10,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,body_palace,2,2,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,destiny_master,贪狼,武曲,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C17-1965-summer,body_master,天机,天机,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.命宫,10,10,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.兄弟,9,9,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.夫妻,8,8,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.子女,7,7,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.财帛,6,6,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.疾厄,5,5,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.迁移,4,4,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.仆役,3,3,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.官禄,2,2,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.田宅,1,1,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.福德,0,0,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_branch.父母,11,11,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.命宫,戊,戊,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.兄弟,丁,丁,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.夫妻,丙,丙,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.子女,乙,乙,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.财帛,甲,甲,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.疾厄,癸,癸,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.迁移,壬,壬,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.仆役,辛,辛,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.官禄,庚,庚,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.田宅,己,己,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.福德,戊,戊,same,IDENTICAL,,,True,gender_independent
C17-1965-summer,palace_stem.父母,己,己,same,IDENTICAL,,,True,gender_independent
